target_id,h_err,r_err,t_err,hy_err,hz_err,ry_err,rz_err,ty_err,tz_err,refy,refz,hy,hz,ry,rz,ty,tz,times_from_start,times,datetimes
5,0.11394681351858417,0.11469801764333948,0.11424728834795414,0.01959312887806535,0.1122496575130923,0.019801937005745472,0.11297574315813241,0.0196766521291374,0.11254009177110835,-0.020521208599540118,0.3782184427528455,-0.0009280797214747654,0.4904681002659378,-0.0007192715937946467,0.4911941859109779,-0.0008445564704027179,0.49075853452395385,0.048,1714536636.6223152,2024-05-01_14-10-36
5,0.11394681351858417,0.11346800265428364,0.11375528239629151,0.01959312887806535,0.1122496575130923,0.019589582164486183,0.11176419774227059,0.019591710192633685,0.11205547360476364,-0.020521208599540118,0.3782184427528455,-0.0009280797214747654,0.4904681002659378,-0.0009316264350539357,0.4899826404951161,-0.0009294984069064335,0.49027391635760914,0.072,1714536636.6228795,2024-05-01_14-10-36
5,0.11394681351858417,0.11157853659818462,0.11299949604212543,0.01959312887806535,0.1122496575130923,0.019263376981640632,0.10990310339865578,0.019461228119495463,0.11131103586731766,-0.020521208599540118,0.3782184427528455,-0.0009280797214747654,0.4904681002659378,-0.0012578316178994864,0.4881215461515013,-0.0010599804800446538,0.48952947862016316,0.098,1714536636.623283,2024-05-01_14-10-36
5,0.11394681351858417,0.10933688031204249,0.1121028336098621,0.01959312887806535,0.1122496575130923,0.01887636823049769,0.10769510721846448,0.01930642461903829,0.11042783739524115,-0.020521208599540118,0.3782184427528455,-0.0009280797214747654,0.4904681002659378,-0.0016448403690424278,0.48591354997131,-0.0012147839805018304,0.48864628014808664,0.122,1714536636.6238647,2024-05-01_14-10-36
5,0.11394681351858417,0.10639312244147943,0.11092533057159226,0.01959312887806535,0.1122496575130923,0.01836814577721764,0.10479555202180346,0.019103135637726268,0.10926801531657676,-0.020521208599540118,0.3782184427528455,-0.0009280797214747654,0.4904681002659378,-0.002153062822322478,0.48301399477464896,-0.0014180729618138506,0.48748645806942226,0.148,1714536636.6243956,2024-05-01_14-10-36
5,0.11394681351858417,0.10322597045219213,0.10965846989681388,0.01959312887806535,0.1122496575130923,0.01782135564546046,0.10167595713222893,0.018884419585023397,0.10802017736074693,-0.020521208599540118,0.3782184427528455,-0.0009280797214747654,0.4904681002659378,-0.002699852954079657,0.47989439988507443,-0.001636789014516722,0.4862386201135924,0.172,1714536636.634391,2024-05-01_14-10-36
5,0.11394681351858417,0.09934104773125245,0.10810450096065326,0.01959312887806535,0.1122496575130923,0.017150646625611027,0.09784936936264022,0.01861613597708362,0.10648954225291146,-0.020521208599540118,0.3782184427528455,-0.0009280797214747654,0.4904681002659378,-0.0033705619739290895,0.4760678121154857,-0.001905072622456495,0.48470798500575696,0.198,1714536636.6595716,2024-05-01_14-10-36
5,0.11394681351858417,0.09537011191360895,0.10651612679377112,0.01959312887806535,0.1122496575130923,0.016465087951359602,0.0939380600457998,0.018341912507383054,0.1049250185261753,-0.020521208599540118,0.3782184427528455,-0.0009280797214747654,0.4904681002659378,-0.004056120648180516,0.4721565027986453,-0.0021792960921570657,0.4831434612790208,0.222,1714536636.6844745,2024-05-01_14-10-36
5,0.11394681351858417,0.09069331974376856,0.10464541012071808,0.01959312887806535,0.1122496575130923,0.01565766733643565,0.0893314933252935,0.018018944261413473,0.1030823918379728,-0.020521208599540118,0.3782184427528455,-0.0009280797214747654,0.4904681002659378,-0.004863541263104467,0.467549936078139,-0.002502264338126646,0.4813008345908183,0.248,1714536636.7095692,2024-05-01_14-10-36
5,0.11394681351858417,0.08607120093431446,0.10279656279651042,0.01959312887806535,0.1122496575130923,0.014859685755075725,0.08477877900474584,0.0176997516288695,0.1012613061097537,-0.020521208599540118,0.3782184427528455,-0.0009280797214747654,0.4904681002659378,-0.005661522844464393,0.46299722175759134,-0.0028214569706706163,0.4794797488625992,0.272,1714536636.734685,2024-05-01_14-10-36
