target_id,h_err,r_err,t_err,hy_err,hz_err,ry_err,rz_err,ty_err,tz_err,refy,refz,hy,hz,ry,rz,ty,tz,times_from_start,times,datetimes
5,0.12053564859473191,0.11844200652814145,0.11884559765679995,0.026815116834672654,0.11751507176228737,0.02174642002595368,0.11642852797517927,0.022760159387697473,0.11664583673260087,-0.020521208599540118,0.3782184427528455,0.006293908235132535,0.49573351451513287,0.0012252114264135606,0.49464697072802477,0.0022389507881573553,0.49486427948544637,0.022,1713316016.814847,2024-04-17_11-06-56
5,0.12053564859473191,0.11774164498234563,0.11828532665671856,0.026815116834672654,0.11751507176228737,0.02161783088100971,0.11574007236540323,0.022657288071742297,0.11609507224478005,-0.020521208599540118,0.3782184427528455,0.006293908235132535,0.49573351451513287,0.0010966222814695922,0.49395851511824873,0.002136079472202181,0.49431351499762555,0.046,1713316016.839441,2024-04-17_11-06-56
5,0.12053564859473191,0.11639797602071976,0.11721042696301794,0.026815116834672654,0.11751507176228737,0.02137112795464202,0.11441924537273601,0.022459925730648145,0.1150384106506463,-0.020521208599540118,0.3782184427528455,0.006293908235132535,0.49573351451513287,0.0008499193551019009,0.4926376881255815,0.0019387171311080278,0.4932568534034918,0.072,1713316016.8647213,2024-04-17_11-06-56
5,0.12053564859473191,0.11462950415064437,0.11579569716210848,0.026815116834672654,0.11751507176228737,0.02104642953709532,0.11268083699353088,0.022200166996610787,0.11364768394728214,-0.020521208599540118,0.3782184427528455,0.006293908235132535,0.49573351451513287,0.0005252209375552018,0.49089927974637637,0.0016789583970706686,0.49186612670012764,0.096,1713316016.8897865,2024-04-17_11-06-56
5,0.12053564859473191,0.11216017974262779,0.11382030621624115,0.026815116834672654,0.11751507176228737,0.020593051826508255,0.11025349035912341,0.021837464828141133,0.11170580663975621,-0.020521208599540118,0.3782184427528455,0.006293908235132535,0.49573351451513287,7.184322696813595e-05,0.4884719331119689,0.0013162562286010157,0.4899242493926017,0.122,1713316016.914913,2024-04-17_11-06-56
5,0.12053564859473191,0.10939155893046937,0.11160548934640147,0.026815116834672654,0.11751507176228737,0.020084722114452173,0.10753193526959137,0.02143080105849627,0.10952856256813054,-0.020521208599540118,0.3782184427528455,0.006293908235132535,0.49573351451513287,-0.0004364864850879451,0.48575037802243687,0.0009095924589561509,0.48774700532097603,0.146,1713316016.9395185,2024-04-17_11-06-56
5,0.12041010927970432,0.10589147382824915,0.10878002068072469,0.0268514514959211,0.11737799610366728,0.019442092670806443,0.10409135056333235,0.020923964435829376,0.1067486796713994,-0.020521208599540118,0.3782184427528455,0.006330242896380985,0.4955964388565128,-0.0010791159287336744,0.48230979331617785,0.00040275583628925733,0.4849671224242449,0.172,1713316016.9647093,2024-04-17_11-06-56
5,0.1201590132613322,0.10222910061915849,0.1057992142360418,0.026924148497503176,0.11710370914544682,0.01876966649000071,0.10049123659929843,0.020400562891501203,0.1038137311085281,-0.020521208599540118,0.3782184427528455,0.006402939897963057,0.4953221518982923,-0.0017515421095394088,0.4787096793521439,-0.00012064570803891565,0.4820321738613736,0.196,1713316016.9897337,2024-04-17_11-06-56
5,0.11953117903440644,0.09783276113034262,0.10215463206263027,0.027106052270614436,0.11641720101281444,0.017962481202424878,0.09616963356194724,0.01979119541606279,0.10021914705212065,-0.020521208599540118,0.3782184427528455,0.006584843671074318,0.49463564376565994,-0.0025587273971152415,0.47438807631479274,-0.0007300131834773297,0.47843758980496615,0.222,1713316017.0151682,2024-04-17_11-06-57
5,0.1186422285006712,0.09341737847286247,0.09846825501760119,0.027209968866368794,0.11547985096066204,0.01715179951389691,0.09182931108408204,0.019156143288168094,0.09658695264130923,-0.020521208599540118,0.3782184427528455,0.0066887602668286765,0.49369829371350754,-0.0033694090856432094,0.47004775383692754,-0.001365065311372025,0.47480539539415473,0.246,1713316017.0408409,2024-04-17_11-06-57
5,0.11736544616434991,0.08829373345851052,0.09408617346269374,0.027272587755530833,0.11415276567159371,0.01621107806031779,0.08679276649678119,0.0184233799993604,0.09226476633174369,-0.020521208599540118,0.3782184427528455,0.006751379155990716,0.4923712084244392,-0.004310130539222327,0.4650112092496267,-0.002097828600179719,0.4704832090845892,0.272,1713316017.0647798,2024-04-17_11-06-57
5,0.11583524359158434,0.0832950220319928,0.08980349823557039,0.027408984645039335,0.1125457738817841,0.015293294906722188,0.08187903166382826,0.01770911268417788,0.08804007964152,-0.020521208599540118,0.3782184427528455,0.006887776045499218,0.4907642166346296,-0.0052279136928179305,0.46009747441667376,-0.0028120959153622397,0.4662585223943655,0.296,1713316017.0896602,2024-04-17_11-06-57
