target_id,h_err,r_err,t_err,hy_err,hz_err,ry_err,rz_err,ty_err,tz_err,refy,refz,hy,hz,ry,rz,ty,tz,times_from_start,times,datetimes
5,0.12123573267975907,0.12000779738384008,0.12074415711188421,0.019453342986050993,0.11966482492806757,0.019880182650891327,0.11834969273592566,0.019624078851987126,0.11913877205121082,-0.020521208599540118,0.3782184427528455,-0.0010678656134891263,0.49788326768091307,-0.0006410259486487916,0.49656813548877116,-0.0008971297475529925,0.4973572148040563,0.004,1713317151.5232606,2024-04-17_11-25-51
5,0.12097696534597702,0.119647276268674,0.12044482084179609,0.019525395245706328,0.11939089196760644,0.01982045965142588,0.1179941528115635,0.019643421007994148,0.11883219630518932,-0.020521208599540118,0.3782184427528455,-0.0009958133538337892,0.49760933472045193,-0.0007007489481142391,0.496212595564409,-0.0008777875915459692,0.4970506390580348,0.03,1713317151.548262,2024-04-17_11-25-51
5,0.12007107217855888,0.11876291648131364,0.11954773901463195,0.01962710749200786,0.1184560636928556,0.019673958886599785,0.11712201190585764,0.01964584804984463,0.11792244297805643,-0.020521208599540118,0.3782184427528455,-0.0008941011075322596,0.4966745064457011,-0.0008472497129403326,0.49534045465870313,-0.0008753605496954888,0.4961408857309019,0.054,1713317151.5730746,2024-04-17_11-25-51
5,0.11864552719871545,0.11721667387428397,0.1180739810269033,0.019722993141137287,0.11699472067497652,0.01941781231845621,0.11559713317775427,0.019600920812064854,0.11643568567608764,-0.020521208599540118,0.3782184427528455,-0.0007982154584028319,0.495213163427822,-0.0011033962810839096,0.49381557593059977,-0.000920287787475263,0.49465412842893314,0.08,1713317151.598235,2024-04-17_11-25-51
5,0.1166979241203403,0.1152599950380689,0.11612263735730156,0.01966301397115352,0.1150294369957835,0.019093673941608314,0.11366748907047791,0.01943527795933544,0.11448465782566125,-0.020521208599540118,0.3782184427528455,-0.0008581946283865993,0.493247879748629,-0.001427534657931804,0.4918859318233234,-0.001085930640204681,0.49270310057850675,0.104,1713317151.623189,2024-04-17_11-25-51
5,0.11422883128334628,0.11258745217542093,0.1135722739084146,0.018996012785311003,0.11263825901805963,0.018650947373751715,0.11103187177299245,0.01885798662068729,0.11199570412003279,-0.020521208599540118,0.3782184427528455,-0.0015251958142291138,0.4908567017709051,-0.001870261225788403,0.48925031452583795,-0.0016632219788528294,0.4902141468728783,0.13,1713317151.6481628,2024-04-17_11-25-51
5,0.1112397999549391,0.10963364836070878,0.11075322777437413,0.018026062302991915,0.10976955029453078,0.018161627840925388,0.10811887960503136,0.01812685998377632,0.10925975658755133,-0.020521208599540118,0.3782184427528455,-0.0024951462965482015,0.4879879930473763,-0.0023595807586147314,0.48633732235787686,-0.002394348615763798,0.4874781993403968,0.154,1713317151.6730502,2024-04-17_11-25-51
5,0.10798147400839633,0.10593750956587476,0.10716347653563307,0.01728393725986485,0.10658923135956572,0.017549335007074576,0.10447380903283499,0.017390096358748743,0.10574306242887338,-0.020521208599540118,0.3782184427528455,-0.0032372713396752652,0.4848076741124112,-0.002971873592465542,0.4826922517856805,-0.003131112240791376,0.4839615051817189,0.18,1713317151.698128,2024-04-17_11-25-51
5,0.10434059331281936,0.10210009379675263,0.10344263552060069,0.016056316898782744,0.10309778901856737,0.016913638593502776,0.10068941345957905,0.01639924557667076,0.10213443879497203,-0.020521208599540118,0.3782184427528455,-0.004464891700757373,0.48131623177141286,-0.0036075700060373425,0.47890785621242454,-0.00412196302286936,0.4803528815478175,0.204,1713317151.7230587,2024-04-17_11-25-51
5,0.0996772497104121,0.09752239961079957,0.09880898352423677,0.014232447896075601,0.09865592499549808,0.016155309563884862,0.0961749676305822,0.015001592563199308,0.09766354204953176,-0.020521208599540118,0.3782184427528455,-0.006288760703464516,0.4768743677483436,-0.004365899035655255,0.4743934103834277,-0.005519616036340811,0.47588198480237726,0.23,1713317151.748092,2024-04-17_11-25-51
5,0.0943845721297778,0.0929488416232273,0.09379472148889054,0.012159609536166778,0.09359803070604206,0.015397665726238496,0.09166460085159817,0.013454832012195465,0.09282465876426449,-0.020521208599540118,0.3782184427528455,-0.00836159906337334,0.47181647345888755,-0.005123542873301622,0.46988304360444366,-0.007066376587344653,0.47104310151711,0.254,1713317151.7730544,2024-04-17_11-25-51
