target_id,h_err,r_err,t_err,hy_err,hz_err,ry_err,rz_err,ty_err,tz_err,refy,refz,hy,hz,ry,rz,ty,tz,times_from_start,times,datetimes
5,0.12572707449218906,0.1256960551313616,0.12572707449218906,0.00010033587051437587,0.12572703445590988,0.00010031111566674925,0.12569601510496015,0.00010033587051437587,0.12572703445590988,-0.020521208599540118,0.3782184427528455,-0.020621544470054494,0.5039454772087554,-0.020621519715206867,0.5039144578578056,-0.020621544470054494,0.5039454772087554,0.01,1713331819.701746,2024-04-17_15-30-19
5,0.12572707449218906,0.12523137672457518,0.12572707449218906,0.00010033587051437587,0.12572703445590988,9.994028136043817e-05,0.125231336846145,0.00010033587051437587,0.12572703445590988,-0.020521208599540118,0.3782184427528455,-0.020621544470054494,0.5039454772087554,-0.020621148880900556,0.5034497795989905,-0.020621544470054494,0.5039454772087554,0.034,1713331819.7271287,2024-04-17_15-30-19
5,0.12572707449218906,0.1241035222420277,0.12572707449218906,0.00010033587051437587,0.12572703445590988,9.90402026639671e-05,0.12410348272274924,0.00010033587051437587,0.12572703445590988,-0.020521208599540118,0.3782184427528455,-0.020621544470054494,0.5039454772087554,-0.020620248802204085,0.5023219254755947,-0.020621544470054494,0.5039454772087554,0.06,1713331819.7520373,2024-04-17_15-30-19
5,0.12572707449218906,0.12249590091258743,0.12572707449218906,0.00010033587051437587,0.12572703445590988,9.775724840611552e-05,0.1224958619052367,0.00010033587051437587,0.12572703445590988,-0.020521208599540118,0.3782184427528455,-0.020621544470054494,0.5039454772087554,-0.020618965847946234,0.5007143046580822,-0.020621544470054494,0.5039454772087554,0.084,1713331819.7767534,2024-04-17_15-30-19
5,0.12572707449218906,0.12015757107307949,0.12572707449218906,0.00010033587051437587,0.12572703445590988,9.589115583262531e-05,0.12015753281034186,0.00010033587051437587,0.12572703445590988,-0.020521208599540118,0.3782184427528455,-0.020621544470054494,0.5039454772087554,-0.020617099755372743,0.49837597556318736,-0.020621544470054494,0.5039454772087554,0.11,1713331819.8017173,2024-04-17_15-30-19
5,0.1255931301415119,0.11746878680711129,0.12572707449218906,6.582835035181048e-05,0.12559311288988356,9.374538483587769e-05,0.11746874940058477,0.00010033587051437587,0.12572703445590988,-0.020521208599540118,0.3782184427528455,-0.02058703694989193,0.5038115556427291,-0.020614953984375996,0.49568719215343027,-0.020621544470054494,0.5039454772087554,0.134,1713331819.8266706,2024-04-17_15-30-19
5,0.1255931301415119,0.11400984231502448,0.1255931301415119,6.582835035181048e-05,0.12559311288988356,9.098499127644516e-05,0.11400980600995736,6.582835035181048e-05,0.12559311288988356,-0.020521208599540118,0.3782184427528455,-0.02058703694989193,0.5038115556427291,-0.020612193590816563,0.49222824876280286,-0.02058703694989193,0.5038115556427291,0.16,1713331819.8515394,2024-04-17_15-30-19
5,0.1255931301415119,0.11034322358398195,0.1255931301415119,6.582835035181048e-05,0.12559311288988356,8.805886431684229e-05,0.11034318844650559,6.582835035181048e-05,0.12559311288988356,-0.020521208599540118,0.3782184427528455,-0.02058703694989193,0.5038115556427291,-0.02060926746385696,0.4885616311993511,-0.02058703694989193,0.5038115556427291,0.184,1713331819.8766139,2024-04-17_15-30-19
5,0.1255931301415119,0.1058965897363489,0.1255931301415119,6.582835035181048e-05,0.12559311288988356,8.451025014791225e-05,0.10589655601484976,6.582835035181048e-05,0.12559311288988356,-0.020521208599540118,0.3782184427528455,-0.02058703694989193,0.5038115556427291,-0.02060571884968803,0.48411499876769526,-0.02058703694989193,0.5038115556427291,0.21,1713331819.901602,2024-04-17_15-30-19
5,0.1255931301415119,0.10139304264180252,0.1255931301415119,6.582835035181048e-05,0.12559311288988356,8.091621664352289e-05,0.10139301035440396,6.582835035181048e-05,0.12559311288988356,-0.020521208599540118,0.3782184427528455,-0.02058703694989193,0.5038115556427291,-0.02060212481618364,0.47961145310724945,-0.02058703694989193,0.5038115556427291,0.234,1713331819.9265492,2024-04-17_15-30-19
