target_id,h_err,r_err,t_err,hy_err,hz_err,ry_err,rz_err,ty_err,tz_err,refy,refz,hy,hz,ry,rz,ty,tz,times_from_start,times,datetimes
5,0.12630916911102552,0.12293937093145373,0.1249576283136917,0.026960485838877057,0.12339829174202271,0.024366353433827457,0.12050049686768671,0.02592283287685722,0.12223917379228827,-0.020521208599540118,0.3782184427528455,0.006439277239336941,0.5016167344948682,0.0038451448342873384,0.4987189396205322,0.0054016242773171005,0.5004576165451338,0.016,1713491037.7305984,2024-04-19_11-43-57
5,0.12618385360727036,0.12234865595295676,0.12472135289566473,0.026996685484157075,0.12326209427090934,0.02424927482966949,0.11992150050649858,0.025876001435194033,0.12200757524781308,-0.020521208599540118,0.3782184427528455,0.006475476884616957,0.5014805370237548,0.0037280662301293725,0.4981399432593441,0.005354792835653914,0.5002260180006586,0.04,1713491037.755769,2024-04-19_11-43-57
5,0.12618385360727036,0.12109967262976094,0.12414635521042842,0.026996685484157075,0.12326209427090934,0.024001728670490635,0.11869729454315048,0.0257987027586905,0.1214361743798058,-0.020521208599540118,0.3782184427528455,0.006475476884616957,0.5014805370237548,0.003480520070950517,0.496915737295996,0.005277494159150381,0.4996546171326513,0.066,1713491037.7807856,2024-04-19_11-43-57
5,0.12593319376770962,0.11939552789784194,0.12331383933012625,0.027069112309280923,0.12298956236739372,0.02366397037121086,0.11702695667355795,0.0257070555340529,0.12060452008985945,-0.020521208599540118,0.3782184427528455,0.006547903709740805,0.5012080051202392,0.0031427617716707434,0.49524539942640344,0.0051858469345127806,0.49882296284270494,0.09,1713491037.805509,2024-04-19_11-43-57
5,0.12555713398434415,0.11697021327280911,0.12211733787044875,0.027177821321716908,0.12258042226459892,0.023183277547634183,0.1146497554957524,0.025580003812083817,0.1194081555570603,-0.020521208599540118,0.3782184427528455,0.00665661272217679,0.5007988650174444,0.0026620689480940634,0.4928681982485979,0.005058795212543699,0.4976265983099058,0.116,1713491037.8308456,2024-04-19_11-43-57
5,0.12480477607048837,0.11421812811382036,0.12063894681308834,0.027395486527249015,0.12176091100160208,0.022637819415256884,0.11195226626534766,0.025470639446192836,0.11791947258351015,-0.020521208599540118,0.3782184427528455,0.006874277927708897,0.4999793537544476,0.0021166108157167672,0.49017070901819315,0.004949430846652718,0.49613791533635565,0.14,1713491037.8558114,2024-04-19_11-43-57
5,0.12389744216941624,0.11070968566785841,0.11861576060680673,0.027194507247075887,0.12087611406606591,0.02194245268291679,0.10851342438119799,0.02509368542141225,0.1159310381921187,-0.020521208599540118,0.3782184427528455,0.006673298647535769,0.4990945568189114,0.001421244083376673,0.4867318671340435,0.00457247682187213,0.4941494809449642,0.166,1713491037.8808587,2024-04-19_11-43-57
5,0.12273790518035325,0.10701542117107272,0.11651766505177728,0.027066576581262478,0.1197163054902382,0.02121025636757279,0.10489244678833609,0.024702226995940973,0.11386907504041283,-0.020521208599540118,0.3782184427528455,0.0065453679817223595,0.4979347482430837,0.0006890477680326699,0.4831108895411816,0.004181018396400855,0.4920875177932583,0.19,1713491037.9056702,2024-04-19_11-43-57
5,0.12129806713975542,0.10255867837982273,0.11379641081472154,0.026557088959585192,0.11835515247691286,0.020326938280026952,0.10052411696292535,0.024065028687761898,0.11122273827131784,-0.020521208599540118,0.3782184427528455,0.006035880360045075,0.49657359522975836,-0.00019427031951316665,0.47874255971577084,0.0035438200882217784,0.48944118102416334,0.216,1713491037.9306002,2024-04-19_11-43-57
5,0.11933586672543603,0.09806420305808419,0.11090289569494294,0.025891573791278565,0.11649324226632979,0.019436141675494487,0.09611880314583238,0.023378378405339316,0.10841080986995788,-0.020521208599540118,0.3782184427528455,0.005370365191738448,0.4947116850191753,-0.0010850669240456317,0.4743372458986779,0.002857169805799198,0.4866292526228034,0.24,1713491037.9556336,2024-04-19_11-43-57
5,0.11697118455047388,0.09283043004764381,0.10731220363036653,0.02488390505722142,0.11429369748260054,0.018398817651476804,0.09098885784456356,0.022289870094923572,0.1049717616273857,-0.020521208599540118,0.3782184427528455,0.004362696457681301,0.49251214023544604,-0.0021223909480633145,0.46920730059740906,0.0017686614953834547,0.4831902043802312,0.266,1713491037.9808424,2024-04-19_11-43-57
5,0.11420997610729748,0.08770846406703604,0.10376517424853214,0.023536788431190336,0.11175839222525907,0.01738365357170357,0.08596850154270197,0.021122216954559975,0.10159263426918674,-0.020521208599540118,0.3782184427528455,0.0030155798316502166,0.48997683497810457,-0.0031375550278365492,0.46418694429554747,0.0006010083550198569,0.47981107702203224,0.29,1713491038.00562,2024-04-19_11-43-58
5,0.11132467497538567,0.08189879179906272,0.09955432143711282,0.022081373682693438,0.10911276824762772,0.016232187391719027,0.08027408168659633,0.019741699166303674,0.09757729362321516,-0.020521208599540118,0.3782184427528455,0.0015601650831533207,0.4873312110004732,-0.004289021207821092,0.45849252443944183,-0.0007795094332364446,0.47579573637606065,0.316,1713491038.0306666,2024-04-19_11-43-58
5,0.10779803345546692,0.07634616943978885,0.09545124774456568,0.02036523082547465,0.10585685329864619,0.015131668022980133,0.07483161237719838,0.018385940280410254,0.09366374910283937,-0.020521208599540118,0.3782184427528455,-0.00015597777406546956,0.4840752960514917,-0.0053895405765599855,0.45305005513004387,-0.002135268319129863,0.47188219185568486,0.34,1713491038.055485,2024-04-19_11-43-58
5,0.10402583370678115,0.07018386036143907,0.09048520037758573,0.018582107679767305,0.1023527202988197,0.013910309886575862,0.06879155132785864,0.01671338856249073,0.08892825271043531,-0.020521208599540118,0.3782184427528455,-0.0019391009197728122,0.4805711630516652,-0.006610898712964256,0.44700999408070413,-0.0038078200370493896,0.4671466954632808,0.366,1713491038.0806932,2024-04-19_11-43-58
5,0.09898177821620151,0.06441396578681949,0.08537598260177984,0.016133998903943972,0.09765800785500817,0.012766727571033571,0.06313612005431252,0.01489966091772058,0.08406579869219327,-0.020521208599540118,0.3782184427528455,-0.0043872096955961445,0.47587645060785366,-0.007754481028506547,0.441354562807158,-0.005621547681819538,0.46228424144503877,0.39,1713491038.1055815,2024-04-19_11-43-58
5,0.09343699932816178,0.05813583398011155,0.07929539393094863,0.013852179648092607,0.09240449102964571,0.011522413586446057,0.05698253397055958,0.012920273223433988,0.07823570820601128,-0.020521208599540118,0.3782184427528455,-0.006669028951447511,0.4706229337824912,-0.008998795013094061,0.4352009767234051,-0.00760093537610613,0.4564541509588568,0.416,1713491038.1309483,2024-04-19_11-43-58
5,0.08659863936665624,0.05237040100285472,0.0731863162947441,0.011516595240457565,0.08582943769024504,0.010379715551158308,0.051331475785105274,0.011150352780733605,0.07233191913435943,-0.020521208599540118,0.3782184427528455,-0.009004613359082553,0.46404788044309053,-0.01014149304838181,0.42954991853795077,-0.009370855818806513,0.45055036188720493,0.44,1713491038.1556013,2024-04-19_11-43-58
5,0.08005840157385989,0.0462177115523035,0.06647371395366691,0.0091342876088128,0.07953560493540551,0.009160264006995926,0.04530084352916691,0.00914467816808605,0.06584170037291004,-0.020521208599540118,0.3782184427528455,-0.011386920990727318,0.457754047688251,-0.011360944592544192,0.4235192862820124,-0.011376530431454068,0.44406014312575554,0.466,1713491038.1806753,2024-04-19_11-43-58
5,0.07360222112456351,0.04067830252843331,0.060669206358125644,0.006487083205021027,0.0733157875628454,0.008062363496626384,0.03987132542872146,0.007203334104595786,0.060240057917488765,-0.020521208599540118,0.3782184427528455,-0.01403412539451909,0.4515342303156909,-0.012458845102913734,0.41808976818156696,-0.013317874494944332,0.43845850067033426,0.49,1713491038.2055967,2024-04-19_11-43-58
5,0.0682931944439166,0.03488749983915549,0.05483916141584152,0.004552064727447198,0.06814131723170408,0.006914637231854993,0.034195400816175836,0.005497093729210315,0.05456295066549277,-0.020521208599540118,0.3782184427528455,-0.01596914387209292,0.4463597599845496,-0.013606571367685125,0.41241384356902133,-0.015024114870329803,0.43278139341833827,0.516,1713491038.2306864,2024-04-19_11-43-58
5,0.06372319212286832,0.02978699115092298,0.050046222240521174,0.0031363604072628497,0.06364596183359744,0.005903725947307462,0.029196076136430604,0.004243306623280693,0.049866007554730696,-0.020521208599540118,0.3782184427528455,-0.01738484819227727,0.44186440458644294,-0.014617482652232656,0.4074145188892761,-0.016277901976259425,0.4280844503075762,0.54,1713491038.2557788,2024-04-19_11-43-58
5,0.059466514387908065,0.024580612522747892,0.04541046283553081,0.0021994944825844097,0.05942582399486235,0.00487183143862991,0.02409298176704261,0.00326842926500261,0.04529268710373452,-0.020521208599540118,0.3782184427528455,-0.01832171411695571,0.43764426674770784,-0.015649377160910208,0.4023114245198881,-0.017252779334537508,0.42351112985658,0.566,1713491038.2807736,2024-04-19_11-43-58
5,0.055939080392233644,0.020115013858643564,0.041755714227139216,0.0016239904358984342,0.05591550205616408,0.003986758133643978,0.019715971751786576,0.0025880049312235823,0.04167543522381595,-0.020521208599540118,0.3782184427528455,-0.018897218163641684,0.4341339448090096,-0.01653445046589614,0.3979344145046321,-0.017933203668316536,0.41989387797666144,0.59,1713491038.3057928,2024-04-19_11-43-58
