pid,auto_num,auto_level,ring_id,fitts_id_num,fitts_id_level,move_time
11,0.8,high_auto,3,3.68,med_fitts_id2,0.7000596523284912
11,0.8,high_auto,3,3.68,med_fitts_id2,0.9999167919158936
11,0.8,high_auto,3,3.68,med_fitts_id2,0.675102949142456
11,0.8,high_auto,3,3.68,med_fitts_id2,0.8750624656677246
11,0.8,high_auto,3,3.68,med_fitts_id2,0.6999633312225342
11,0.8,high_auto,3,3.68,med_fitts_id2,0.7998895645141602
11,0.8,high_auto,3,3.68,med_fitts_id2,0.675011157989502
11,0.8,high_auto,4,4.623,high_fitts_id,1.1505253314971924
11,0.8,high_auto,4,4.623,high_fitts_id,1.1754369735717773
11,0.8,high_auto,4,4.623,high_fitts_id,1.1504936218261719
11,0.8,high_auto,4,4.623,high_fitts_id,1.1002860069274902
11,0.8,high_auto,4,4.623,high_fitts_id,1.2004005908966064
11,0.8,high_auto,4,4.623,high_fitts_id,1.2002644538879395
11,0.8,high_auto,4,4.623,high_fitts_id,1.0751502513885498
11,0.8,high_auto,2,3.68,med_fitts_id1,1.0036380290985107
11,0.8,high_auto,2,3.68,med_fitts_id1,1.1543960571289062
11,0.8,high_auto,2,3.68,med_fitts_id1,1.0538387298583984
11,0.8,high_auto,2,3.68,med_fitts_id1,1.0024511814117432
11,0.8,high_auto,2,3.68,med_fitts_id1,1.103255033493042
11,0.8,high_auto,2,3.68,med_fitts_id1,1.0526447296142578
11,0.8,high_auto,2,3.68,med_fitts_id1,1.0527007579803467
11,0.0,low_auto,1,2.788,low_fitts_id,0.7227275371551514
11,0.0,low_auto,1,2.788,low_fitts_id,0.8974101543426514
11,0.0,low_auto,1,2.788,low_fitts_id,0.9223659038543701
11,0.0,low_auto,1,2.788,low_fitts_id,1.521191120147705
11,0.0,low_auto,1,2.788,low_fitts_id,0.7977118492126465
11,0.0,low_auto,1,2.788,low_fitts_id,0.8731813430786133
11,0.0,low_auto,1,2.788,low_fitts_id,0.7730789184570312
11,0.8,high_auto,1,2.788,low_fitts_id,0.6773855686187744
11,0.8,high_auto,1,2.788,low_fitts_id,0.6228680610656738
11,0.8,high_auto,1,2.788,low_fitts_id,0.6502101421356201
11,0.8,high_auto,1,2.788,low_fitts_id,0.5752294063568115
11,0.8,high_auto,1,2.788,low_fitts_id,0.6502561569213867
11,0.8,high_auto,1,2.788,low_fitts_id,0.5750007629394531
11,0.8,high_auto,1,2.788,low_fitts_id,0.6751511096954346
11,0.0,low_auto,2,3.68,med_fitts_id1,1.8498995304107666
11,0.0,low_auto,2,3.68,med_fitts_id1,1.0000579357147217
