pid,auto_num,auto_level,ring_id,fitts_id_num,fitts_id_level,move_time
18,0.4,med_auto,2,3.68,med_fitts_id1,1.8752124309539795
18,0.4,med_auto,2,3.68,med_fitts_id1,1.7998499870300293
18,0.4,med_auto,2,3.68,med_fitts_id1,1.3250653743743896
18,0.4,med_auto,2,3.68,med_fitts_id1,1.400028944015503
18,0.4,med_auto,2,3.68,med_fitts_id1,1.6248736381530762
18,0.4,med_auto,2,3.68,med_fitts_id1,1.7000393867492676
18,0.4,med_auto,2,3.68,med_fitts_id1,1.6000335216522217
18,0.4,med_auto,3,3.68,med_fitts_id2,1.8752434253692627
18,0.4,med_auto,3,3.68,med_fitts_id2,1.1747517585754395
18,0.4,med_auto,3,3.68,med_fitts_id2,1.0752596855163574
18,0.4,med_auto,3,3.68,med_fitts_id2,1.0248355865478516
18,0.4,med_auto,3,3.68,med_fitts_id2,2.400092840194702
18,0.4,med_auto,3,3.68,med_fitts_id2,1.37496018409729
18,0.4,med_auto,3,3.68,med_fitts_id2,1.250037670135498
18,0.4,med_auto,1,2.788,low_fitts_id,1.3001279830932617
18,0.4,med_auto,1,2.788,low_fitts_id,1.1499571800231934
18,0.4,med_auto,1,2.788,low_fitts_id,1.5758814811706543
18,0.4,med_auto,1,2.788,low_fitts_id,0.8492887020111084
18,0.4,med_auto,1,2.788,low_fitts_id,1.174957036972046
18,0.4,med_auto,1,2.788,low_fitts_id,1.2499845027923584
18,0.4,med_auto,1,2.788,low_fitts_id,1.0749568939208984
18,0.4,med_auto,4,4.623,high_fitts_id,1.82546067237854
18,0.4,med_auto,4,4.623,high_fitts_id,1.8497626781463623
18,0.4,med_auto,4,4.623,high_fitts_id,1.77500319480896
18,0.4,med_auto,4,4.623,high_fitts_id,1.7999646663665771
18,0.4,med_auto,4,4.623,high_fitts_id,1.8750243186950684
18,0.4,med_auto,4,4.623,high_fitts_id,2.550046443939209
18,0.4,med_auto,4,4.623,high_fitts_id,1.7000021934509277
18,0.0,low_auto,4,4.623,high_fitts_id,1.600053310394287
18,0.0,low_auto,4,4.623,high_fitts_id,2.099856376647949
18,0.0,low_auto,4,4.623,high_fitts_id,2.1501495838165283
18,0.0,low_auto,4,4.623,high_fitts_id,1.6249666213989258
18,0.0,low_auto,4,4.623,high_fitts_id,2.250162363052368
18,0.0,low_auto,4,4.623,high_fitts_id,2.1999497413635254
18,0.0,low_auto,4,4.623,high_fitts_id,2.049926519393921
18,0.8,high_auto,1,2.788,low_fitts_id,1.6499090194702148
18,0.8,high_auto,1,2.788,low_fitts_id,0.79998779296875
18,0.8,high_auto,1,2.788,low_fitts_id,0.6502866744995117
18,0.8,high_auto,1,2.788,low_fitts_id,1.0248687267303467
18,0.8,high_auto,1,2.788,low_fitts_id,0.6498842239379883
18,0.8,high_auto,1,2.788,low_fitts_id,0.8249330520629883
18,0.8,high_auto,1,2.788,low_fitts_id,0.6750438213348389
18,0.0,low_auto,3,3.68,med_fitts_id2,4.800263166427612
18,0.0,low_auto,3,3.68,med_fitts_id2,2.349917411804199
18,0.0,low_auto,3,3.68,med_fitts_id2,1.550278902053833
18,0.0,low_auto,3,3.68,med_fitts_id2,1.6998283863067627
18,0.0,low_auto,3,3.68,med_fitts_id2,2.450270652770996
18,0.0,low_auto,3,3.68,med_fitts_id2,1.3749651908874512
18,0.0,low_auto,3,3.68,med_fitts_id2,1.6752867698669434
18,0.8,high_auto,2,3.68,med_fitts_id1,1.4000248908996582
18,0.8,high_auto,2,3.68,med_fitts_id1,1.2749621868133545
18,0.8,high_auto,2,3.68,med_fitts_id1,1.400045394897461
18,0.8,high_auto,2,3.68,med_fitts_id1,1.125046968460083
18,0.8,high_auto,2,3.68,med_fitts_id1,1.2502012252807617
