pid,auto_num,auto_level,ring_id,fitts_id_num,fitts_id_level,move_time
23,0.8,high_auto,3,3.68,med_fitts_id2,0.7999656200408936
23,0.8,high_auto,3,3.68,med_fitts_id2,2.4247262477874756
23,0.8,high_auto,3,3.68,med_fitts_id2,0.7499799728393555
23,0.8,high_auto,3,3.68,med_fitts_id2,1.2497663497924805
23,0.8,high_auto,3,3.68,med_fitts_id2,0.7500107288360596
23,0.8,high_auto,3,3.68,med_fitts_id2,1.4250273704528809
23,0.8,high_auto,3,3.68,med_fitts_id2,1.550036907196045
23,0.8,high_auto,4,4.623,high_fitts_id,2.024953603744507
23,0.8,high_auto,4,4.623,high_fitts_id,1.474905252456665
23,0.8,high_auto,4,4.623,high_fitts_id,1.549976110458374
23,0.8,high_auto,4,4.623,high_fitts_id,1.1999762058258057
23,0.8,high_auto,4,4.623,high_fitts_id,1.4751105308532715
23,0.8,high_auto,4,4.623,high_fitts_id,1.2001466751098633
23,0.8,high_auto,4,4.623,high_fitts_id,3.32475209236145
23,0.8,high_auto,2,3.68,med_fitts_id1,1.699793815612793
23,0.8,high_auto,2,3.68,med_fitts_id1,1.1249361038208008
23,0.8,high_auto,2,3.68,med_fitts_id1,1.2748355865478516
23,0.8,high_auto,2,3.68,med_fitts_id1,1.1500496864318848
23,0.8,high_auto,2,3.68,med_fitts_id1,1.2249038219451904
23,0.8,high_auto,2,3.68,med_fitts_id1,1.1749539375305176
23,0.8,high_auto,2,3.68,med_fitts_id1,1.174860954284668
23,0.0,low_auto,1,2.788,low_fitts_id,1.3749618530273438
23,0.0,low_auto,1,2.788,low_fitts_id,1.1499707698822021
23,0.0,low_auto,1,2.788,low_fitts_id,1.3497364521026611
23,0.0,low_auto,1,2.788,low_fitts_id,1.1248114109039307
23,0.0,low_auto,1,2.788,low_fitts_id,1.1503019332885742
23,0.0,low_auto,1,2.788,low_fitts_id,1.2497203350067139
23,0.0,low_auto,1,2.788,low_fitts_id,1.6998443603515625
23,0.8,high_auto,1,2.788,low_fitts_id,0.6999118328094482
23,0.8,high_auto,1,2.788,low_fitts_id,0.7997004985809326
23,0.8,high_auto,1,2.788,low_fitts_id,0.6999697685241699
23,0.8,high_auto,1,2.788,low_fitts_id,0.6748955249786377
23,0.8,high_auto,1,2.788,low_fitts_id,0.7250208854675293
23,0.8,high_auto,1,2.788,low_fitts_id,0.674868106842041
23,0.8,high_auto,1,2.788,low_fitts_id,0.7250244617462158
23,0.0,low_auto,2,3.68,med_fitts_id1,1.4998724460601807
23,0.0,low_auto,2,3.68,med_fitts_id1,1.350156307220459
23,0.0,low_auto,2,3.68,med_fitts_id1,1.6996278762817383
23,0.0,low_auto,2,3.68,med_fitts_id1,2.374671697616577
23,0.0,low_auto,2,3.68,med_fitts_id1,1.8499274253845215
23,0.0,low_auto,2,3.68,med_fitts_id1,1.7497823238372803
23,0.0,low_auto,2,3.68,med_fitts_id1,2.024937391281128
23,0.4,med_auto,4,4.623,high_fitts_id,1.7757625579833984
23,0.4,med_auto,4,4.623,high_fitts_id,1.5752034187316895
23,0.4,med_auto,4,4.623,high_fitts_id,1.8756792545318604
23,0.4,med_auto,4,4.623,high_fitts_id,1.9003708362579346
23,0.4,med_auto,4,4.623,high_fitts_id,1.625396728515625
23,0.4,med_auto,4,4.623,high_fitts_id,5.026511907577515
23,0.4,med_auto,4,4.623,high_fitts_id,2.7005274295806885
23,0.0,low_auto,3,3.68,med_fitts_id2,1.076399326324463
23,0.0,low_auto,3,3.68,med_fitts_id2,1.6488630771636963
23,0.0,low_auto,3,3.68,med_fitts_id2,2.0753540992736816
23,0.0,low_auto,3,3.68,med_fitts_id2,2.3503122329711914
23,0.0,low_auto,3,3.68,med_fitts_id2,2.1751208305358887
23,0.0,low_auto,3,3.68,med_fitts_id2,1.6003129482269287
23,0.0,low_auto,3,3.68,med_fitts_id2,3.2004382610321045
23,0.4,med_auto,3,3.68,med_fitts_id2,1.5001442432403564
23,0.4,med_auto,3,3.68,med_fitts_id2,1.0750226974487305
23,0.4,med_auto,3,3.68,med_fitts_id2,1.350059986114502
23,0.4,med_auto,3,3.68,med_fitts_id2,1.700108528137207
23,0.4,med_auto,3,3.68,med_fitts_id2,1.1251933574676514
23,0.4,med_auto,3,3.68,med_fitts_id2,1.4000513553619385
