pid,auto_num,auto_level,ring_id,fitts_id_num,fitts_id_level,move_time
10,0.8,high_auto,2,3.68,med_fitts_id1,1.1248879432678223
10,0.8,high_auto,2,3.68,med_fitts_id1,1.1750383377075195
10,0.8,high_auto,2,3.68,med_fitts_id1,1.1500420570373535
10,0.8,high_auto,2,3.68,med_fitts_id1,1.0747859477996826
10,0.8,high_auto,2,3.68,med_fitts_id1,1.22499680519104
10,0.8,high_auto,2,3.68,med_fitts_id1,1.1751384735107422
10,0.8,high_auto,2,3.68,med_fitts_id1,1.0748276710510254
10,0.8,high_auto,3,3.68,med_fitts_id2,0.7001485824584961
10,0.8,high_auto,3,3.68,med_fitts_id2,0.975226879119873
10,0.8,high_auto,3,3.68,med_fitts_id2,0.650242805480957
10,0.8,high_auto,3,3.68,med_fitts_id2,0.7750587463378906
10,0.8,high_auto,3,3.68,med_fitts_id2,0.7250232696533203
10,0.8,high_auto,3,3.68,med_fitts_id2,1.5004584789276123
10,0.8,high_auto,3,3.68,med_fitts_id2,0.7500722408294678
10,0.8,high_auto,1,2.788,low_fitts_id,0.7499408721923828
10,0.8,high_auto,1,2.788,low_fitts_id,0.6999983787536621
10,0.8,high_auto,1,2.788,low_fitts_id,0.7249867916107178
10,0.8,high_auto,1,2.788,low_fitts_id,0.6251571178436279
10,0.8,high_auto,1,2.788,low_fitts_id,0.6999831199645996
10,0.8,high_auto,1,2.788,low_fitts_id,0.7003557682037354
10,0.8,high_auto,1,2.788,low_fitts_id,0.6999092102050781
10,0.8,high_auto,4,4.623,high_fitts_id,1.275125503540039
10,0.8,high_auto,4,4.623,high_fitts_id,1.150059700012207
10,0.8,high_auto,4,4.623,high_fitts_id,1.7251834869384766
10,0.8,high_auto,4,4.623,high_fitts_id,1.1001603603363037
10,0.8,high_auto,4,4.623,high_fitts_id,1.9001214504241943
10,0.8,high_auto,4,4.623,high_fitts_id,1.1000537872314453
10,0.8,high_auto,4,4.623,high_fitts_id,1.1250216960906982
10,0.4,med_auto,4,4.623,high_fitts_id,2.2502737045288086
10,0.4,med_auto,4,4.623,high_fitts_id,1.37481689453125
10,0.4,med_auto,4,4.623,high_fitts_id,1.325211763381958
10,0.4,med_auto,4,4.623,high_fitts_id,1.0999982357025146
10,0.4,med_auto,4,4.623,high_fitts_id,1.700089931488037
10,0.4,med_auto,4,4.623,high_fitts_id,1.6011641025543213
10,0.4,med_auto,4,4.623,high_fitts_id,1.4742789268493652
10,0.0,low_auto,1,2.788,low_fitts_id,1.6000854969024658
10,0.0,low_auto,1,2.788,low_fitts_id,1.0501925945281982
10,0.0,low_auto,1,2.788,low_fitts_id,0.8749642372131348
10,0.0,low_auto,1,2.788,low_fitts_id,1.100074291229248
10,0.0,low_auto,1,2.788,low_fitts_id,1.1000580787658691
10,0.0,low_auto,1,2.788,low_fitts_id,1.1500654220581055
10,0.0,low_auto,1,2.788,low_fitts_id,0.9499034881591797
10,0.4,med_auto,3,3.68,med_fitts_id2,0.8752474784851074
10,0.4,med_auto,3,3.68,med_fitts_id2,1.2748873233795166
10,0.4,med_auto,3,3.68,med_fitts_id2,1.2498815059661865
10,0.4,med_auto,3,3.68,med_fitts_id2,0.7501611709594727
10,0.4,med_auto,3,3.68,med_fitts_id2,1.349958896636963
10,0.4,med_auto,3,3.68,med_fitts_id2,0.8999621868133545
10,0.4,med_auto,3,3.68,med_fitts_id2,1.3000996112823486
10,0.0,low_auto,2,3.68,med_fitts_id1,1.7499213218688965
10,0.0,low_auto,2,3.68,med_fitts_id1,1.500046730041504
10,0.0,low_auto,2,3.68,med_fitts_id1,1.4250462055206299
10,0.0,low_auto,2,3.68,med_fitts_id1,1.100100040435791
10,0.0,low_auto,2,3.68,med_fitts_id1,1.7002894878387451
10,0.0,low_auto,2,3.68,med_fitts_id1,1.6998586654663086
10,0.0,low_auto,2,3.68,med_fitts_id1,1.4498498439788818
10,0.4,med_auto,2,3.68,med_fitts_id1,1.1499931812286377
10,0.4,med_auto,2,3.68,med_fitts_id1,1.2001783847808838
10,0.4,med_auto,2,3.68,med_fitts_id1,1.1499698162078857
10,0.4,med_auto,2,3.68,med_fitts_id1,1.0999188423156738
10,0.4,med_auto,2,3.68,med_fitts_id1,1.7249424457550049
10,0.4,med_auto,2,3.68,med_fitts_id1,1.1500728130340576
10,0.4,med_auto,2,3.68,med_fitts_id1,1.0749518871307373
10,0.0,low_auto,3,3.68,med_fitts_id2,2.02487850189209
10,0.0,low_auto,3,3.68,med_fitts_id2,1.8250205516815186
10,0.0,low_auto,3,3.68,med_fitts_id2,0.7750997543334961
10,0.0,low_auto,3,3.68,med_fitts_id2,0.9999496936798096
10,0.0,low_auto,3,3.68,med_fitts_id2,1.3500962257385254
10,0.0,low_auto,3,3.68,med_fitts_id2,1.9250118732452393
10,0.0,low_auto,3,3.68,med_fitts_id2,2.074960708618164
10,0.4,med_auto,1,2.788,low_fitts_id,1.2999980449676514
10,0.4,med_auto,1,2.788,low_fitts_id,0.7749431133270264
10,0.4,med_auto,1,2.788,low_fitts_id,1.0999033451080322
10,0.4,med_auto,1,2.788,low_fitts_id,0.5499842166900635
10,0.4,med_auto,1,2.788,low_fitts_id,1.0249404907226562
10,0.4,med_auto,1,2.788,low_fitts_id,0.9000053405761719
10,0.4,med_auto,1,2.788,low_fitts_id,0.7749893665313721
10,0.0,low_auto,4,4.623,high_fitts_id,1.7499775886535645
10,0.0,low_auto,4,4.623,high_fitts_id,2.3499886989593506
10,0.0,low_auto,4,4.623,high_fitts_id,2.650038242340088
10,0.0,low_auto,4,4.623,high_fitts_id,2.6997666358947754
10,0.0,low_auto,4,4.623,high_fitts_id,2.125002384185791
10,0.0,low_auto,4,4.623,high_fitts_id,1.6500649452209473
10,0.0,low_auto,4,4.623,high_fitts_id,1.4247527122497559
